Calendar,GPST,x-ecef(m),y-ecef(m),z-ecef(m),Q,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m),age(s),ratio
2019/12/21,21:33:30,-1132914.535,6092527.84,1504631.919,5,9,2.1867,4.7158,1.8417,-2.445,1.7837,-1.2202,0,0
2019/12/21,21:34:00,-1132914.582,6092527.378,1504632.169,5,9,2.1918,4.7293,1.8434,-2.4575,1.7913,-1.2244,0,0
2019/12/21,21:34:30,-1132914.852,6092527.479,1504632.408,5,9,2.197,4.7428,1.845,-2.47,1.7988,-1.2286,0,0
2019/12/21,21:35:00,-1132914.839,6092527.271,1504632.393,5,9,2.2021,4.7563,1.8467,-2.4824,1.8063,-1.2327,0,0
2019/12/21,21:35:30,-1132914.932,6092526.987,1504632.175,5,9,2.2072,4.7697,1.8483,-2.4948,1.8137,-1.2367,0,0
2019/12/21,21:36:00,-1132914.755,6092526.726,1504632.22,5,9,2.2124,4.7831,1.8499,-2.507,1.8211,-1.2408,0,0
2019/12/21,21:36:30,-1132914.724,6092527.998,1504632.409,5,9,2.2175,4.7965,1.8516,-2.5192,1.8284,-1.2447,0,0
2019/12/21,21:37:00,-1132914.801,6092527.861,1504632.406,5,9,2.2226,4.8098,1.8532,-2.5313,1.8356,-1.2486,0,0
2019/12/21,21:37:30,-1132914.365,6092527.112,1504632.247,5,9,2.2277,4.823,1.8548,-2.5434,1.8428,-1.2524,0,0
2019/12/21,21:38:00,-1132914.867,6092527.647,1504632.394,5,9,2.2328,4.8361,1.8564,-2.5553,1.8499,-1.2562,0,0
2019/12/21,21:38:30,-1132914.844,6092527.19,1504632.363,5,9,2.2378,4.8492,1.858,-2.5671,1.8569,-1.2598,0,0
2019/12/21,21:39:00,-1132914.983,6092526.863,1504632.373,5,9,2.2428,4.8622,1.8596,-2.5788,1.8638,-1.2634,0,0
2019/12/21,21:39:30,-1132914.693,6092526.59,1504632.31,5,9,2.2478,4.875,1.8612,-2.5904,1.8706,-1.267,0,0
2019/12/21,21:40:00,-1132914.585,6092526.974,1504632.188,5,8,2.2834,5.4597,1.9312,-2.4214,1.5115,-1.3431,0,0
2019/12/21,21:40:30,-1132914.701,6092527.416,1504632.161,5,8,2.2875,5.475,1.9315,-2.4351,1.5221,-1.3448,0,0
2019/12/21,21:41:00,-1132914.902,6092527.589,1504632.34,5,9,2.2626,4.9129,1.8659,-2.6243,1.8905,-1.277,0,0
2019/12/21,21:41:30,-1132914.704,6092528.02,1504631.936,5,9,2.2674,4.9252,1.8674,-2.6354,1.8969,-1.2802,0,0
2019/12/21,21:42:00,-1132914.901,6092527.34,1504632.186,5,9,2.2722,4.9374,1.8689,-2.6462,1.9032,-1.2833,0,0
2019/12/21,21:42:30,-1132914.422,6092526.323,1504632.251,5,8,2.3037,5.5345,1.9324,-2.4882,1.5629,-1.3508,0,0
2019/12/21,21:43:00,-1132914.966,6092527.754,1504632.126,5,8,2.3076,5.5489,1.9326,-2.5011,1.5728,-1.3521,0,0
2019/12/21,21:43:30,-1132914.84,6092527.922,1504632.206,5,8,2.3115,5.5631,1.9327,-2.5138,1.5826,-1.3534,0,0
2019/12/21,21:44:00,-1132914.91,6092528.209,1504632.427,5,8,2.3154,5.5771,1.9329,-2.5262,1.5921,-1.3545,0,0
2019/12/21,21:44:30,-1132914.564,6092527.119,1504632.019,5,8,2.3192,5.5908,1.933,-2.5385,1.6015,-1.3556,0,0
2019/12/21,21:45:00,-1132914.726,6092526.945,1504632.224,5,8,2.3229,5.6044,1.9332,-2.5505,1.6108,-1.3565,0,0
2019/12/21,21:45:30,-1132914.79,6092527.604,1504632.352,5,8,2.3265,5.6176,1.9333,-2.5624,1.6198,-1.3574,0,0
2019/12/21,21:46:00,-1132914.4,6092526.758,1504632.286,5,8,2.3301,5.6306,1.9333,-2.574,1.6287,-1.3582,0,0
2019/12/21,21:46:30,-1132914.527,6092526.89,1504632.205,5,8,2.3336,5.6433,1.9334,-2.5853,1.6373,-1.3588,0,0
2019/12/21,21:47:00,-1132914.818,6092527.98,1504632.391,5,8,2.3371,5.6556,1.9335,-2.5964,1.6458,-1.3594,0,0
2019/12/21,21:47:30,-1132914.486,6092526.978,1504632.289,5,8,2.3404,5.6677,1.9335,-2.6073,1.6541,-1.3599,0,0
2019/12/21,21:48:00,-1132914.46,6092527.142,1504632.426,5,8,2.3437,5.6795,1.9335,-2.6178,1.6622,-1.3602,0,0
2019/12/21,21:48:30,-1132915.007,6092528.385,1504632.353,5,8,2.3469,5.6909,1.9335,-2.6282,1.67,-1.3604,0,0
2019/12/21,21:49:00,-1132914.608,6092526.943,1504632.221,5,8,2.35,5.7019,1.9334,-2.6382,1.6776,-1.3605,0,0
2019/12/21,21:49:30,-1132914.802,6092528.308,1504632.634,5,7,2.3611,6.5591,2.0663,-2.526,2.278,-1.307,0,0
2019/12/21,21:50:00,-1132914.701,6092528.713,1504632.497,5,7,2.3628,6.5903,2.0702,-2.5439,2.2985,-1.3103,0,0
2019/12/21,21:50:30,-1132914.762,6092528.596,1504632.33,5,7,2.3645,6.6215,2.0741,-2.5616,2.3189,-1.3136,0,0
2019/12/21,21:51:00,-1132914.608,6092529.31,1504632.838,5,7,2.3662,6.6525,2.0781,-2.5791,2.3393,-1.3168,0,0
2019/12/21,21:51:30,-1132914.953,6092529.126,1504632.648,5,7,2.3679,6.6834,2.0822,-2.5965,2.3595,-1.3201,0,0
2019/12/21,21:52:00,-1132914.91,6092529.297,1504632.442,5,7,2.3696,6.7142,2.0863,-2.6136,2.3797,-1.3232,0,0
2019/12/21,21:52:30,-1132914.855,6092529.244,1504632.424,5,7,2.3712,6.7448,2.0904,-2.6306,2.3998,-1.3264,0,0
2019/12/21,21:53:00,-1132915.007,6092529.196,1504632.539,5,7,2.3729,6.7753,2.0945,-2.6473,2.4198,-1.3295,0,0
2019/12/21,21:53:30,-1132914.75,6092528.251,1504632.449,5,7,2.3745,6.8055,2.0987,-2.6638,2.4396,-1.3325,0,0
2019/12/21,21:54:00,-1132914.84,6092528.959,1504632.727,5,7,2.3761,6.8354,2.1029,-2.6801,2.4593,-1.3355,0,0
2019/12/21,21:54:30,-1132914.702,6092529.344,1504632.717,5,7,2.3776,6.8651,2.1071,-2.6961,2.4788,-1.3385,0,0
2019/12/21,21:55:00,-1132914.364,6092528.673,1504632.537,5,7,2.3792,6.8944,2.1114,-2.7118,2.4982,-1.3413,0,0
2019/12/21,21:55:30,-1132915.252,6092529.928,1504632.601,5,7,2.3807,6.9234,2.1156,-2.7273,2.5174,-1.3441,0,0
2019/12/21,21:56:00,-1132914.728,6092528.975,1504632.741,5,7,2.3821,6.952,2.1199,-2.7424,2.5364,-1.3468,0,0
2019/12/21,21:56:30,-1132915.055,6092529.712,1504632.738,5,7,2.3835,6.9802,2.1242,-2.7572,2.5551,-1.3494,0,0
2019/12/21,21:57:00,-1132914.525,6092528.165,1504632.397,5,7,2.3849,7.008,2.1285,-2.7717,2.5736,-1.3519,0,0
2019/12/21,21:57:30,-1132914.923,6092529.282,1504632.874,5,8,2.3784,5.683,2.1302,-2.9255,2.5062,-1.3618,0,0
2019/12/21,21:58:00,-1132914.94,6092529.106,1504632.817,5,8,2.3803,5.6959,2.1339,-2.9331,2.5146,-1.3645,0,0
2019/12/21,21:58:30,-1132914.788,6092526.984,1504632.713,5,8,2.3822,5.7084,2.1375,-2.9405,2.5227,-1.367,0,0
2019/12/21,21:59:00,-1132914.869,6092527.761,1504632.478,5,8,2.3839,5.7204,2.1411,-2.9476,2.5306,-1.3693,0,0
2019/12/21,21:59:30,-1132914.617,6092528.436,1504632.6,5,7,2.3907,7.139,2.1499,-2.8384,2.6622,-1.3627,0,0
2019/12/21,22:00:00,-1132914.829,6092528.989,1504632.604,5,7,2.3916,7.1633,2.1541,-2.8505,2.679,-1.3644,0,0
2019/12/21,22:00:30,-1132914.793,6092529.222,1504632.67,5,7,2.3925,7.187,2.1583,-2.8622,2.6954,-1.366,0,0
2019/12/21,22:01:00,-1132914.816,6092528.931,1504632.694,5,7,2.3932,7.21,2.1625,-2.8734,2.7115,-1.3674,0,0
2019/12/21,22:01:30,-1132914.903,6092529.649,1504632.893,5,7,2.3939,7.2322,2.1666,-2.8842,2.7271,-1.3686,0,0
2019/12/21,22:02:00,-1132914.776,6092528.75,1504632.601,5,7,2.3945,7.2536,2.1707,-2.8944,2.7424,-1.3697,0,0
2019/12/21,22:02:30,-1132914.753,6092529.385,1504632.869,5,7,2.395,7.2742,2.1747,-2.9042,2.7572,-1.3706,0,0
2019/12/21,22:03:00,-1132914.785,6092528.969,1504632.625,5,7,2.3953,7.294,2.1787,-2.9134,2.7717,-1.3712,0,0
2019/12/21,22:03:30,-1132915.196,6092529.055,1504632.926,5,8,2.3936,5.8043,2.1693,-2.9947,2.5862,-1.3801,0,0
2019/12/21,22:04:00,-1132914.825,6092529.915,1504632.922,5,7,2.3957,7.3307,2.1864,-2.9303,2.7991,-1.3719,0,0
2019/12/21,22:04:30,-1132915.183,6092530.299,1504632.726,5,7,2.3958,7.3476,2.1902,-2.9379,2.8121,-1.3719,0,0
2019/12/21,22:05:00,-1132914.801,6092529.086,1504632.815,5,7,2.3957,7.3636,2.1939,-2.9449,2.8246,-1.3717,0,0
2019/12/21,22:05:30,-1132914.861,6092529.558,1504632.902,5,7,2.3955,7.3785,2.1975,-2.9513,2.8366,-1.3712,0,0
2019/12/21,22:06:00,-1132914.744,6092528.751,1504632.797,5,7,2.3951,7.3924,2.201,-2.9571,2.8481,-1.3705,0,0
2019/12/21,22:06:30,-1132915.133,6092529.185,1504632.924,5,7,2.3947,7.4053,2.2045,-2.9624,2.859,-1.3695,0,0
2019/12/21,22:07:00,-1132914.865,6092529.008,1504632.708,5,7,2.3941,7.417,2.2078,-2.967,2.8694,-1.3683,0,0
2019/12/21,22:07:30,-1132914.868,6092529.242,1504632.792,5,7,2.3934,7.4276,2.211,-2.971,2.8792,-1.3668,0,0
2019/12/21,22:08:00,-1132914.816,6092528.76,1504632.56,5,7,2.3925,7.437,2.2141,-2.9743,2.8884,-1.365,0,0
2019/12/21,22:08:30,-1132914.795,6092528.883,1504632.663,5,7,2.3915,7.4453,2.2172,-2.977,2.897,-1.3629,0,0
2019/12/21,22:09:00,-1132915.031,6092528.443,1504632.743,5,7,2.3904,7.4524,2.22,-2.9791,2.905,-1.3605,0,0
2019/12/21,22:09:30,-1132915.065,6092529.131,1504633.017,5,7,2.3891,7.4583,2.2228,-2.9805,2.9125,-1.3578,0,0
2019/12/21,22:10:00,-1132914.667,6092528.937,1504632.722,5,7,2.3877,7.463,2.2255,-2.9813,2.9192,-1.3548,0,0
2019/12/21,22:10:30,-1132914.716,6092528.797,1504632.602,5,7,2.3862,7.4664,2.228,-2.9814,2.9254,-1.3515,0,0
2019/12/21,22:11:00,-1132914.646,6092529.309,1504632.783,5,7,2.3845,7.4687,2.2304,-2.9809,2.9309,-1.3479,0,0
2019/12/21,22:11:30,-1132914.326,6092528.417,1504632.779,5,7,2.3827,7.4696,2.2327,-2.9797,2.9358,-1.3439,0,0
2019/12/21,22:12:00,-1132914.772,6092528.726,1504632.621,5,7,2.3808,7.4694,2.2348,-2.9778,2.9401,-1.3397,0,0
2019/12/21,22:12:30,-1132914.802,6092529.212,1504632.772,5,7,2.3787,7.4678,2.2368,-2.9753,2.9437,-1.3351,0,0
2019/12/21,22:13:00,-1132915.202,6092530.213,1504633.08,5,7,2.3765,7.465,2.2386,-2.9721,2.9466,-1.3301,0,0
2019/12/21,22:13:30,-1132914.968,6092529.306,1504632.616,5,7,2.3742,7.461,2.2404,-2.9683,2.9489,-1.3248,0,0
2019/12/21,22:14:00,-1132914.801,6092530.446,1504632.912,5,7,2.3718,7.4557,2.2419,-2.9638,2.9506,-1.3192,0,0
2019/12/21,22:14:30,-1132914.767,6092528.827,1504632.846,5,7,2.3692,7.4491,2.2434,-2.9587,2.9516,-1.3133,0,0
2019/12/21,22:15:00,-1132914.914,6092529.398,1504632.788,5,7,2.3665,7.4414,2.2447,-2.953,2.952,-1.3069,0,0
2019/12/21,22:15:30,-1132914.966,6092528.878,1504632.799,5,7,2.3637,7.4324,2.2459,-2.9466,2.9517,-1.3003,0,0
2019/12/21,22:16:00,-1132914.834,6092528.335,1504632.705,5,7,2.3608,7.4222,2.2469,-2.9396,2.9508,-1.2933,0,0
2019/12/21,22:16:30,-1132914.648,6092529.746,1504632.941,5,7,2.3578,7.4108,2.2478,-2.932,2.9492,-1.2859,0,0
2019/12/21,22:17:00,-1132914.265,6092525.928,1504632.589,5,8,2.0994,6.0356,2.2425,-1.9966,2.8257,-1.208,0,0
2019/12/21,22:17:30,-1132914.28,6092525.953,1504632.725,5,8,2.098,6.0439,2.2438,-1.9979,2.8305,-1.2037,0,0
2019/12/21,22:18:00,-1132914.118,6092526.691,1504632.739,5,8,2.0966,6.0515,2.2449,-1.9987,2.8349,-1.1992,0,0
2019/12/21,22:18:30,-1132913.927,6092525.82,1504632.757,5,8,2.0951,6.0583,2.2459,-1.9992,2.8388,-1.1945,0,0
2019/12/21,22:19:00,-1132914.262,6092526.511,1504632.965,5,8,2.0936,6.0645,2.2467,-1.9994,2.8422,-1.1896,0,0
2019/12/21,22:19:30,-1132913.844,6092525.41,1504632.649,5,8,2.0921,6.0699,2.2473,-1.9992,2.8451,-1.1845,0,0
2019/12/21,22:20:00,-1132914.13,6092526.564,1504632.852,5,8,2.0906,6.0746,2.2478,-1.9986,2.8475,-1.1792,0,0
2019/12/21,22:20:30,-1132914.336,6092526.499,1504632.831,5,8,2.089,6.0785,2.2482,-1.9977,2.8495,-1.1736,0,0
2019/12/21,22:21:00,-1132914.591,6092525.943,1504632.87,5,8,2.0875,6.0817,2.2484,-1.9964,2.8509,-1.1679,0,0
2019/12/21,22:21:30,-1132914.537,6092526.832,1504632.755,5,8,2.0859,6.0842,2.2484,-1.9947,2.8519,-1.1619,0,0
2019/12/21,22:22:00,-1132914.437,6092526.742,1504632.561,5,8,2.0843,6.0859,2.2483,-1.9927,2.8523,-1.1557,0,0
2019/12/21,22:22:30,-1132914.174,6092527.013,1504633.022,5,8,2.0827,6.0868,2.248,-1.9904,2.8522,-1.1492,0,0
2019/12/21,22:23:00,-1132913.889,6092525.33,1504632.535,5,8,2.0811,6.0869,2.2475,-1.9877,2.8517,-1.1426,0,0
2019/12/21,22:23:30,-1132913.834,6092526.31,1504633.067,5,8,2.0795,6.0863,2.2469,-1.9846,2.8506,-1.1357,0,0
2019/12/21,22:24:00,-1132914.103,6092526.591,1504632.86,5,8,2.0778,6.085,2.2462,-1.9812,2.8491,-1.1285,0,0
2019/12/21,22:24:30,-1132914.035,6092526.131,1504632.691,5,8,2.0762,6.0829,2.2453,-1.9775,2.847,-1.1212,0,0
2019/12/21,22:25:00,-1132914.235,6092527.385,1504633.229,5,8,2.0746,6.08,2.2442,-1.9735,2.8444,-1.1136,0,0
2019/12/21,22:25:30,-1132914.165,6092525.865,1504632.724,5,8,2.0729,6.0764,2.243,-1.9691,2.8414,-1.1058,0,0
2019/12/21,22:26:00,-1132914.583,6092526.766,1504633.017,5,8,2.0713,6.072,2.2417,-1.9644,2.8379,-1.0978,0,0
2019/12/21,22:26:30,-1132914.114,6092526.883,1504633.098,5,8,2.0696,6.0669,2.2402,-1.9594,2.8338,-1.0895,0,0
2019/12/21,22:27:00,-1132914.357,6092526.391,1504632.869,5,8,2.068,6.0611,2.2386,-1.9541,2.8293,-1.081,0,0
2019/12/21,22:27:30,-1132914.531,6092525.755,1504632.701,5,8,2.0663,6.0545,2.2368,-1.9486,2.8244,-1.0722,0,0
2019/12/21,22:28:00,-1132914.175,6092526.25,1504632.705,5,8,2.0647,6.0472,2.2349,-1.9427,2.8189,-1.0633,0,0
2019/12/21,22:28:30,-1132914.426,6092526.836,1504632.91,5,8,2.0631,6.0393,2.2328,-1.9366,2.813,-1.0541,0,0
2019/12/21,22:29:00,-1132914.38,6092527.667,1504633.236,5,8,2.0615,6.0306,2.2307,-1.9301,2.8066,-1.0446,0,0
2019/12/21,22:29:30,-1132914.239,6092526.7,1504633.035,5,8,2.0599,6.0213,2.2284,-1.9235,2.7998,-1.0349,0,0
2019/12/21,22:30:00,-1132914.399,6092525.73,1504632.607,5,8,2.0583,6.0113,2.226,-1.9165,2.7926,-1.025,0,0
2019/12/21,22:30:30,-1132914.346,6092527.048,1504633.212,5,8,2.0568,6.0007,2.2234,-1.9094,2.7849,-1.0149,0,0
2019/12/21,22:31:00,-1132914.264,6092525.606,1504632.616,5,8,2.0552,5.9894,2.2208,-1.902,2.7768,-1.0045,0,0
2019/12/21,22:31:30,-1132914.323,6092526.612,1504632.859,5,8,2.0537,5.9776,2.218,-1.8944,2.7683,-0.9939,0,0
2019/12/21,22:32:00,-1132914.41,6092526.155,1504632.729,5,8,2.0533,6.0059,2.2309,-1.8744,2.7926,-0.9742,0,0
2019/12/21,22:32:30,-1132914.48,6092524.909,1504632.504,5,8,2.0519,5.9981,2.23,-1.8648,2.7877,-0.9619,0,0
2019/12/21,22:33:00,-1132914.351,6092525.937,1504632.717,5,8,2.0506,5.9898,2.2291,-1.855,2.7824,-0.9493,0,0
2019/12/21,22:33:30,-1132914.251,6092526.638,1504633.142,5,8,2.0494,5.9811,2.2281,-1.845,2.7769,-0.9364,0,0
2019/12/21,22:34:00,-1132914.127,6092525.783,1504632.603,5,8,2.0481,5.972,2.2271,-1.8348,2.7711,-0.9232,0,0
2019/12/21,22:34:30,-1132914.051,6092526.598,1504633.001,5,8,2.0469,5.9624,2.2261,-1.8244,2.7651,-0.9097,0,0
2019/12/21,22:35:00,-1132914.293,6092524.986,1504632.56,5,8,2.0458,5.9525,2.225,-1.8137,2.7588,-0.8958,0,0
2019/12/21,22:35:30,-1132914.37,6092526.534,1504633.128,5,8,2.0447,5.9421,2.2239,-1.8029,2.7523,-0.8817,0,0
2019/12/21,22:36:00,-1132914.364,6092526.325,1504632.875,5,8,2.0436,5.9314,2.2228,-1.7919,2.7456,-0.8671,0,0
2019/12/21,22:36:30,-1132914.3,6092525.577,1504632.872,5,8,2.0426,5.9204,2.2217,-1.7808,2.7387,-0.8523,0,0
2019/12/21,22:37:00,-1132914.121,6092526.26,1504633.072,5,8,2.0416,5.9089,2.2205,-1.7694,2.7315,-0.837,0,0
2019/12/21,22:37:30,-1132914.468,6092525.751,1504632.801,5,8,2.0407,5.8972,2.2194,-1.758,2.7241,-0.8214,0,0
2019/12/21,22:38:00,-1132914.283,6092524.365,1504632.37,5,8,2.0399,5.8851,2.2182,-1.7463,2.7166,-0.8053,0,0
2019/12/21,22:38:30,-1132914.445,6092525.471,1504632.508,5,8,2.0391,5.8728,2.2171,-1.7346,2.7088,-0.7889,0,0
2019/12/21,22:39:00,-1132914.281,6092525.039,1504632.62,5,8,2.0383,5.8601,2.216,-1.7227,2.7009,-0.772,0,0
2019/12/21,22:39:30,-1132914.04,6092527.93,1504633.696,5,7,2.3523,13.6103,5.2557,3.3937,8.1135,2.2432,0,0
2019/12/21,22:40:00,-1132914.028,6092527.648,1504633.419,5,7,2.3571,13.6344,5.2761,3.4249,8.1379,2.2665,0,0
2019/12/21,22:40:30,-1132914.009,6092529.138,1504634.029,5,7,2.3619,13.6478,5.2927,3.4531,8.1556,2.2882,0,0
2019/12/21,22:41:00,-1132914.103,6092527.88,1504633.726,5,7,2.3664,13.6502,5.3053,3.478,8.1663,2.308,0,0
2019/12/21,22:41:30,-1132913.865,6092528.505,1504633.828,5,7,2.3708,13.6415,5.3139,3.4998,8.1701,2.326,0,0
2019/12/21,22:42:00,-1132914.114,6092527.299,1504633.546,5,7,2.3749,13.6219,5.3184,3.5181,8.1669,2.3422,0,0
2019/12/21,22:42:30,-1132914.236,6092528.623,1504633.721,5,7,2.3788,13.5913,5.319,3.5332,8.1568,2.3564,0,0
2019/12/21,22:43:00,-1132913.898,6092529.372,1504634.054,5,7,2.3824,13.5499,5.3155,3.5448,8.1398,2.3688,0,0
2019/12/21,22:43:30,-1132914.108,6092529.583,1504634.212,5,7,2.3857,13.498,5.3082,3.5531,8.116,2.3792,0,0
2019/12/21,22:44:00,-1132914.26,6092528.249,1504633.813,5,7,2.3887,13.436,5.297,3.558,8.0858,2.3878,0,0
2019/12/21,22:44:30,-1132914.008,6092527.964,1504633.63,5,7,2.3914,13.3641,5.2821,3.5597,8.0491,2.3945,0,0
2019/12/21,22:45:00,-1132914.106,6092528.981,1504633.973,5,7,2.3938,13.283,5.2637,3.5581,8.0065,2.3993,0,0
2019/12/21,22:45:30,-1132914.099,6092530.102,1504634.395,5,7,2.3959,13.193,5.2418,3.5535,7.958,2.4025,0,0
2019/12/21,22:46:00,-1132914.289,6092528.133,1504633.409,5,7,2.3977,13.0948,5.2167,3.5458,7.9041,2.4039,0,0
2019/12/21,22:46:30,-1132913.911,6092528.128,1504633.472,5,7,2.3991,12.9889,5.1887,3.5353,7.8451,2.4037,0,0
2019/12/21,22:47:00,-1132913.926,6092529.42,1504634.231,5,7,2.4003,12.876,5.1578,3.522,7.7813,2.402,0,0
2019/12/21,22:47:30,-1132913.81,6092528.333,1504633.715,5,7,2.4011,12.7566,5.1244,3.5062,7.7132,2.3988,0,0
2019/12/21,22:48:00,-1132913.861,6092529.821,1504634.29,5,7,2.4017,12.6314,5.0886,3.4879,7.6411,2.3943,0,0
2019/12/21,22:48:30,-1132913.955,6092528.592,1504633.735,5,7,2.402,12.5011,5.0506,3.4673,7.5653,2.3885,0,0
2019/12/21,22:49:00,-1132913.992,6092529.484,1504634.163,5,7,2.402,12.3662,5.0108,3.4447,7.4864,2.3816,0,0
2019/12/21,22:49:30,-1132914.151,6092530.268,1504634.533,5,7,2.4019,12.2273,4.9692,3.4201,7.4046,2.3736,0,0
2019/12/21,22:50:00,-1132913.744,6092530.567,1504634.573,5,7,2.4015,12.0851,4.9263,3.3936,7.3203,2.3646,0,0
2019/12/21,22:50:30,-1132913.738,6092529.58,1504634.35,5,7,2.4009,11.9402,4.882,3.3656,7.2339,2.3547,0,0
2019/12/21,22:51:00,-1132913.661,6092530.999,1504634.952,5,7,2.4001,11.793,4.8367,3.3361,7.1457,2.3441,0,0
2019/12/21,22:51:30,-1132913.844,6092529.769,1504634.385,5,7,2.3992,11.6441,4.7905,3.3053,7.056,2.3327,0,0
2019/12/21,22:52:00,-1132913.668,6092529.462,1504634.135,5,7,2.3981,11.494,4.7436,3.2732,6.9652,2.3208,0,0
2019/12/21,22:52:30,-1132913.794,6092530.175,1504634.667,5,7,2.3969,11.3431,4.6963,3.2402,6.8734,2.3083,0,0
2019/12/21,22:53:00,-1132913.798,6092530.054,1504634.718,5,7,2.3956,11.1918,4.6485,3.2062,6.781,2.2954,0,0
2019/12/21,22:53:30,-1132913.956,6092528.721,1504634.021,5,7,2.3942,11.0405,4.6006,3.1714,6.6882,2.2821,0,0
2019/12/21,22:54:00,-1132914.158,6092529.168,1504634.024,5,7,2.3927,10.8895,4.5525,3.1359,6.5952,2.2685,0,0
2019/12/21,22:54:30,-1132913.967,6092530.337,1504634.701,5,7,2.3912,10.7392,4.5045,3.0998,6.5022,2.2547,0,0
2019/12/21,22:55:00,-1132913.897,6092529.096,1504634.131,5,7,2.3897,10.5899,4.4567,3.0632,6.4094,2.2407,0,0
2019/12/21,22:55:30,-1132913.903,6092529.449,1504634.087,5,7,2.3881,10.4418,4.4091,3.0262,6.317,2.2266,0,0
2019/12/21,22:56:00,-1132913.719,6092528.959,1504634.181,5,7,2.3864,10.2951,4.3618,2.9889,6.2251,2.2124,0,0
2019/12/21,22:56:30,-1132913.642,6092529.593,1504634.311,5,7,2.3848,10.15,4.315,2.9514,6.1339,2.1981,0,0
2019/12/21,22:57:00,-1132913.612,6092530.372,1504634.667,5,7,2.3832,10.0067,4.2687,2.9136,6.0434,2.1839,0,0
2019/12/21,22:57:30,-1132913.756,6092529.384,1504634.262,5,7,2.3816,9.8653,4.2229,2.8758,5.9538,2.1697,0,0
2019/12/21,22:58:00,-1132914.138,6092529.94,1504634.445,5,7,2.38,9.726,4.1777,2.8378,5.865,2.1557,0,0
2019/12/21,22:58:30,-1132913.747,6092529.002,1504634.066,5,7,2.3784,9.5889,4.1332,2.7999,5.7774,2.1417,0,0
2019/12/21,22:59:00,-1132913.482,6092528.805,1504634.119,5,7,2.3769,9.4541,4.0894,2.7619,5.6908,2.1279,0,0
2019/12/21,22:59:30,-1132913.522,6092528.047,1504634.021,5,7,2.3754,9.3216,4.0463,2.724,5.6053,2.1142,0,0
2019/12/21,23:00:00,-1132914.351,6092527.335,1504632.922,5,7,2.2303,9.0981,3.7836,2.4805,5.3637,1.8297,0,0
2019/12/21,23:00:30,-1132914.212,6092528.674,1504633.539,5,7,2.2272,8.9683,3.7378,2.4374,5.2767,1.8116,0,0
2019/12/21,23:01:00,-1132914.56,6092527.99,1504633.201,5,7,2.2242,8.8412,3.6929,2.3946,5.1912,1.7939,0,0
2019/12/21,23:01:30,-1132914.178,6092527.851,1504633.32,5,7,2.2212,8.7169,3.6491,2.3521,5.1073,1.7766,0,0
2019/12/21,23:02:00,-1132914.098,6092527.966,1504633.319,5,7,2.2185,8.5953,3.6063,2.31,5.0248,1.7597,0,0
2019/12/21,23:02:30,-1132914.334,6092526.939,1504632.949,5,7,2.2158,8.4765,3.5645,2.2683,4.9438,1.7433,0,0
2019/12/21,23:03:00,-1132914.044,6092528.114,1504633.47,5,7,2.2133,8.3604,3.5238,2.2269,4.8644,1.7273,0,0
2019/12/21,23:03:30,-1132914.074,6092527.996,1504633.246,5,7,2.2109,8.2471,3.484,2.1858,4.7864,1.7117,0,0
2019/12/21,23:04:00,-1132914.442,6092526.969,1504632.595,5,7,2.2086,8.1364,3.4453,2.1451,4.7099,1.6966,0,0
2019/12/21,23:04:30,-1132914.197,6092527.482,1504633.042,5,7,2.2064,8.0284,3.4076,2.1047,4.6348,1.6819,0,0
2019/12/21,23:05:00,-1132914.242,6092528.045,1504633.21,5,7,2.2044,7.9231,3.3708,2.0646,4.5612,1.6677,0,0
2019/12/21,23:05:30,-1132914.138,6092528.057,1504633.226,5,7,2.2025,7.8203,3.3351,2.0248,4.489,1.6539,0,0
2019/12/21,23:06:00,-1132914.4,6092527.489,1504633.119,5,7,2.2008,7.7201,3.3002,1.9853,4.4182,1.6405,0,0
2019/12/21,23:06:30,-1132914.07,6092527.584,1504632.985,5,7,2.1992,7.6224,3.2664,1.9461,4.3488,1.6276,0,0
2019/12/21,23:07:00,-1132914.291,6092527.718,1504632.95,5,7,2.1976,7.5271,3.2334,1.9071,4.2806,1.6151,0,0
2019/12/21,23:07:30,-1132914.112,6092526.984,1504632.823,5,7,2.1963,7.4343,3.2014,1.8684,4.2138,1.603,0,0
2019/12/21,23:08:00,-1132914.197,6092527.468,1504632.743,5,7,2.195,7.3439,3.1702,1.8298,4.1483,1.5913,0,0
2019/12/21,23:08:30,-1132913.959,6092527.234,1504632.945,5,7,2.1939,7.2558,3.14,1.7914,4.084,1.58,0,0
2019/12/21,23:09:00,-1132914.37,6092526.929,1504632.817,5,7,2.1929,7.1699,3.1105,1.7532,4.0209,1.5692,0,0
2019/12/21,23:09:30,-1132913.929,6092527.004,1504632.873,5,7,2.192,7.0863,3.0819,1.7151,3.959,1.5587,0,0
2019/12/21,23:10:00,-1132914.139,6092527.468,1504632.995,5,7,2.1912,7.0048,3.0542,1.677,3.8983,1.5487,0,0
2019/12/21,23:10:30,-1132914.128,6092527.177,1504632.897,5,7,2.1905,6.9255,3.0272,1.6391,3.8386,1.539,0,0
2019/12/21,23:11:00,-1132913.674,6092527.377,1504632.986,5,7,2.19,6.8629,3.0176,1.6007,3.7987,1.5294,0,0
